ID	Task_duration_Pr_DragDrop	Working_time_Pr_DragDrop	mouse_dist__Pr_DragDrop	speed_mean__Pr_DragDrop	speed_sd__Pr_DragDrop	pos_accel_mean_Pr_DragDrop	pos_accel_sd_Pr_DragDrop	neg_accel_mean_Pr_DragDrop	neg_accel_sd_Pr_DragDrop	angle_mean__Pr_DragDrop	angle_sd__Pr_DragDrop	x_flips__Pr_DragDrop	y_flips__Pr_DragDrop	total_dev_ideal_line__Pr_DragDrop	mean_dev_ideal_line__Pr_DragDrop	sd_dev_ideal_line__Pr_DragDrop	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_DragDrop	Working_time_Con_DragDrop	mouse_dist__Con_DragDrop	speed_mean__Con_DragDrop	speed_sd__Con_DragDrop	pos_accel_mean_Con_DragDrop	pos_accel_sd_Con_DragDrop	neg_accel_mean_Con_DragDrop	neg_accel_sd_Con_DragDrop	angle_mean__Con_DragDrop	angle_sd__Con_DragDrop	x_flips__Con_DragDrop	y_flips__Con_DragDrop	total_dev_ideal_line__Con_DragDrop	mean_dev_ideal_line__Con_DragDrop	sd_dev_ideal_line__Con_DragDrop	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
aao7oY4xKCYgOvkjEZsHAHzHwI53	40.826	38.56	12625.011905188549	327.4970703125	606.1575927734375	6.8934173583984375	16.520118713378906	-6.764043807983398	16.79646110534668	7.549099529156535	16.450016210201593	23.0	31.0	9658.54647423105	8.136938899941914	9.599299098727558	3.0	1.0	1.25	1.5	1.5	2.0	34.754	31.88	12343.364183682468	387.2428283691406	607.9456787109375	8.197235107421875	16.5650634765625	-8.083778381347656	16.965293884277344	7.2269453767233225	15.166306639735575	17.0	23.0	9614.111887962074	9.11290226347116	10.272755203353322	2.0	2.0	1.0	1.25	1.5	3.0	0.0	1968.0	2.0	5.0
ahIhInNiTQTmWQLmQVIR5Gbxsz62	28.328	26.464	11970.756526268175	452.4095764160156	927.5673217773438	7.7566022872924805	20.19232177734375	-7.049931526184082	19.09278678894043	10.317457824290344	22.33269085757291	46.0	36.0	6493.203756805208	7.9379019031848514	9.316590016500838	1.0	2.0	2.25	3.25	2.5	1.0	32.011	27.431	13586.306318195642	495.48895263671875	933.4710083007812	7.988951206207275	21.469900131225586	-7.363673686981201	17.769649505615234	10.049694855253174	21.977477716001303	30.0	39.0	7535.956436447006	9.156690688270967	8.78849345970927	1.0	2.0	2.25	3.0	2.25	1.0	1.0	1973.0	1.0	3.0
ainHdRfoYUhALzfLd25D8Yqn0Lu1	29.774	27.209	12574.452539323012	462.3810729980469	784.8165893554688	7.319345474243164	17.694276809692383	-6.777688026428223	15.130897521972656	8.221474942783077	19.57968848165829	43.0	37.0	10008.776396141739	12.417836719778832	16.71251954723987	2.0	2.0	2.25	3.25	1.75	0.0	28.753	26.949	15696.86767862902	582.6602783203125	865.0225830078125	10.293822288513184	20.844093322753906	-9.338109970092773	16.513574600219727	9.031362877555239	20.701131359717493	53.0	38.0	8170.908824997374	12.474669961828052	13.80530602606678	2.0	2.0	1.75	2.5	1.75	0.0	0.0	1966.0	1.0	3.0
akSewaMRaOQAkjWEBJDPn91kXIx1	49.516	43.643	13891.534911900082	318.3576354980469	566.3713989257812	4.386002540588379	10.715187072753906	-4.100963115692139	9.028823852539062	6.078531916387056	17.53568332914193	42.0	35.0	9016.142749381837	10.423286415470333	9.378555411831073	1.0	2.0	1.75	2.0	2.5	1.0	35.186	32.034	12981.624051493047	405.35906982421875	646.3162231445312	6.114604473114014	12.616541862487793	-5.923863887786865	11.801793098449707	6.908078151999557	17.533305975158708	29.0	33.0	6803.179992652498	9.946169579901314	9.283184036037111	2.0	2.0	1.25	1.25	2.0	2.0	0.0	1962.0	2.0	5.0
aoqPVm1Y4tO7nxndyxxgXqtcMb73	35.96	34.541	15988.61706025228	463.0355529785156	598.29931640625	5.904520034790039	12.697868347167969	-5.699048042297363	10.323710441589355	8.311232182780488	18.41452129484504	39.0	31.0	6966.328678694965	9.058944965793192	10.040702068085382	0.0	4.0	3.0	3.5	2.25	0.0	33.605	31.574	14062.284242077563	445.5730285644531	540.0965576171875	4.739138126373291	10.429853439331055	-4.409595012664795	8.12954330444336	6.60300414314975	16.729672796387742	27.0	25.0	7129.868127041247	9.271610048168071	10.265867659912832	0.0	4.0	3.0	3.75	2.75	0.0	0.0	1962.0	2.0	3.0
arJgpJolPfe62ZGQvPpneAYa4Aw1	29.326	28.126	11093.891286257167	394.449462890625	509.0490417480469	8.015052795410156	14.312512397766113	-7.874859809875488	13.083170890808105	7.801699375577968	17.385456060414896	15.0	17.0	9410.208163760242	10.87885336850895	12.400116064364893	2.0	3.0	1.75	2.25	2.0	1.0	32.516	30.554	12101.089366753327	396.2373962402344	500.19476318359375	8.480794906616211	14.23576831817627	-7.847464561462402	12.780291557312012	8.491701413689455	16.996410316309596	17.0	15.0	6961.7929589544	7.839856935759459	7.968318231304969	2.0	3.0	2.0	2.75	1.75	1.0	0.0	1963.0	2.0	4.0
b3w2Y4l17GNnWtNJEr6Q9AEZSco2	24.458	23.416	12155.335543218916	519.1260375976562	662.8507690429688	6.500710964202881	10.078275680541992	-5.9840545654296875	9.292231559753418	7.802906943719798	16.71623387597512	21.0	25.0	5506.15907263804	7.911148092870747	7.9271091041208965	1.0	3.0	2.25	3.25	2.5	1.0	24.605	22.799	12801.49666576213	561.8388061523438	732.6332397460938	7.799198150634766	12.359206199645996	-6.62955904006958	10.037158012390137	8.423220948515818	17.55021100083782	25.0	25.0	7683.461649227924	11.802552456571311	13.398453941137612	2.0	2.0	2.0	3.0	2.25	1.0	0.0	1981.0	1.0	5.0
b6zZEHMproMZ0vetPctsgmDeIC82	37.665	35.588	16635.1032962123	467.5408935546875	857.9273071289062	10.015836715698242	24.603851318359375	-9.96402645111084	22.532432556152344	10.906754562040657	20.058437185694636	31.0	33.0	12482.411241798623	13.762305669017225	16.450008088509797	1.0	3.0	2.25	3.0	2.75	0.0	32.335	30.016	12980.980560926704	432.4831237792969	722.2788696289062	8.86172866821289	20.165481567382812	-8.533260345458984	18.141765594482422	11.287362046679627	20.70811828941155	25.0	23.0	13401.26735888784	14.840827639964386	15.185679862441933	1.0	3.0	2.25	3.0	2.75	1.0	0.0	1964.0	2.0	4.0
b8LNjlTADhUhC58U2wAmsK3Cz7o1	86.007	77.887	30663.966328619248	393.7335205078125	614.7098388671875	5.1387763023376465	11.581911087036133	-5.072159767150879	12.363390922546387	7.861093326271411	20.303502732121945	123.0	117.0	19344.831713149193	14.43644157697701	14.386780350263818	0.0	2.0	2.5	3.5	2.5	0.0	55.604	50.811	19407.811013565275	382.0058898925781	687.521484375	4.775785446166992	10.948159217834473	-4.764682292938232	11.763659477233887	7.434363108071782	20.00810889029846	67.0	82.0	10326.579354039524	9.236654162826051	9.200487500234589	0.0	2.0	2.25	3.25	2.5	0.0	1.0	1945.0	1.0	3.0
bBWFS6m5gAe5KwkFgNYefAWZ79y1	31.242	29.79	13028.042190784488	437.5496826171875	631.6087036132812	5.913761138916016	10.711019515991211	-5.493783473968506	9.72550106048584	8.775528133839224	20.254397000707733	29.0	27.0	6013.668964855372	7.545381386267719	11.213919340492627	1.0	3.0	2.0	2.75	2.25	0.0	35.431	32.593	14176.049231804776	435.1151123046875	693.0477294921875	6.183330059051514	12.697036743164062	-5.8639421463012695	10.864460945129395	9.58875261413345	20.51738160869867	35.0	34.0	7285.836810579538	8.53142483674419	8.797794117236151	1.0	3.0	1.5	2.25	2.75	2.0	0.0	1954.0	2.0	4.0
bDvxyMZPGtQwUO9Tak1jwa5ZHHg2	32.93	31.422	14045.79281980585	447.17584228515625	680.590576171875	5.841721057891846	11.646068572998047	-5.946951866149902	12.314743041992188	10.304900422910817	21.512917102607236	41.0	47.0	9289.96854703772	9.687141342062274	10.153084866673872	2.0	1.0	1.25	1.25	1.5	3.0	36.328	34.257	16706.590764593464	487.85491943359375	701.84521484375	6.903427600860596	12.729031562805176	-6.789555549621582	12.295266151428223	10.429501137976171	23.961040250468177	44.0	55.0	8439.310637423749	9.450515831381578	11.973371790165668	3.0	1.0	1.0	1.0	1.75	4.0	0.0	1963.0	1.0	3.0
bKxFV6OVHdYKe69kMQb11cHm3RY2	30.859	29.445	14917.381862449252	506.876708984375	871.1680297851562	9.347641944885254	22.040424346923828	-9.016263961791992	20.973886489868164	8.5666576280093	16.79138107373843	42.0	44.0	7197.986416657713	10.695373576014433	13.46219913971398	1.0	2.0	2.25	3.0	1.75	2.0	30.235	27.366	15525.753351320536	567.4617309570312	923.9548950195312	10.957432746887207	24.468626022338867	-10.35406494140625	22.97163963317871	9.488785796311655	20.815943761129446	35.0	45.0	6979.796819051866	11.275923778759072	11.42180981822407	2.0	2.0	2.5	3.0	1.75	2.0	0.0	1970.0	2.0	3.0
