ID	Task_duration_Pr_FollowBox	Working_time_Pr_FollowBox	mouse_dist__Pr_FollowBox	speed_mean__Pr_FollowBox	speed_sd__Pr_FollowBox	pos_accel_mean_Pr_FollowBox	pos_accel_sd_Pr_FollowBox	neg_accel_mean_Pr_FollowBox	neg_accel_sd_Pr_FollowBox	angle_mean__Pr_FollowBox	angle_sd__Pr_FollowBox	x_flips__Pr_FollowBox	y_flips__Pr_FollowBox	In_target_ratio__Pr_FollowBox	Pr_valence	Pr_arousal	Pr_MDBF_GS	Pr_MDBF_RU	Pr_MDBF_WM	Pr_stress	Task_duration_Con_FollowBox	Working_time_Con_FollowBox	mouse_dist__Con_FollowBox	speed_mean__Con_FollowBox	speed_sd__Con_FollowBox	pos_accel_mean_Con_FollowBox	pos_accel_sd_Con_FollowBox	neg_accel_mean_Con_FollowBox	neg_accel_sd_Con_FollowBox	angle_mean__Con_FollowBox	angle_sd__Con_FollowBox	x_flips__Con_FollowBox	y_flips__Con_FollowBox	In_target_ratio__Con_FollowBox	Co_valence	Co_arousal	Co_MDBF_GS	Co_MDBF_RU	Co_MDBF_WM	Co_stress	condition	jahr	sex	schule
8zWuXQwwr5XMHghZ3zsSiHCJBAb2	26.203	25.186	7807.390786455075	310.00164794921875	314.53118896484375	6.264680862426758	8.583148002624512	-6.674023628234863	8.976508140563965	10.010006405165866	15.982252760207732	29.0	32.0	0.43866171003717475	1.0	1.0	2.5	2.5	2.5	1.0	27.593	25.187	7608.253198152686	302.0946350097656	279.4223327636719	6.1815667152404785	8.097278594970703	-6.433983325958252	8.284421920776367	10.337000780754327	15.516490636397313	32.0	24.0	0.5537366548042705	2.0	1.0	1.5	1.5	2.25	2.0	0.0	1964.0	2.0	5.0
8zwGrpXSMYMHlpnJBC1IlX3fY4c2	25.439	24.976	6941.038114031669	277.9194641113281	177.079833984375	4.845160961151123	5.000783920288086	-4.59903621673584	4.757531642913818	7.525706374573972	10.599166275524999	15.0	12.0	0.49963636363636366	1.0	3.0	1.25	2.0	2.0	0.0	26.001	24.976	6975.6267427490475	279.30438232421875	165.6090545654297	4.548246383666992	4.703926086425781	-4.478370666503906	4.452747821807861	7.771206696817689	10.923813556663045	14.0	12.0	0.6354538956397426	2.0	1.0	1.0	1.75	1.75	1.0	1.0	1971.0	1.0	5.0
91ASfZCXZRRWsrXRcUJt1Qp77Ni2	31.483	25.071	7452.3064879102785	297.3192443847656	266.3239440917969	6.314291000366211	8.640217781066895	-6.390661716461182	7.951193332672119	7.638498896207502	9.509798001869548	12.0	12.0	0.5548098434004475	1.0	0.0	1.5	1.75	2.0	0.0	27.276	25.204	7629.475940099033	302.7569885253906	233.0596466064453	6.304944038391113	6.845340251922607	-6.665111064910889	7.922826290130615	7.862313647507343	9.073443410828965	12.0	12.0	0.6062364031907179	1.0	0.0	2.25	2.75	1.75	3.0	1.0	1963.0	2.0	4.0
97e97paYPaTNY7iSCtJ8MW2fr7R2	27.583	24.966	13081.596778445783	524.1024780273438	1053.5081787109375	13.835110664367676	28.664621353149414	-13.007516860961914	28.624374389648438	10.091177351091774	23.279583379545883	89.0	64.0	0.12611607142857142	1.0	4.0	3.0	4.0	3.0	0.0	26.962	24.966	10814.417243454398	433.26995849609375	867.4208374023438	12.04550838470459	26.73077392578125	-11.654389381408691	27.501972198486328	9.124778472891215	20.514009262392754	51.0	54.0	0.1927570093457944	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1961.0	1.0	2.0
9CbYsubFj8U5l8Evq0n5twI5Ckx2	27.034	24.901	7136.1691672780435	286.5931396484375	242.5006866455078	5.924917697906494	7.989443302154541	-5.66057014465332	6.938416004180908	9.912898106675188	14.221600289200634	23.0	26.0	0.5169753086419753	0.0	3.0	2.5	3.75	2.25	0.0	25.689	24.983	6975.171984961353	279.2861633300781	244.01332092285156	5.54857873916626	6.705749988555908	-5.075535774230957	6.597107410430908	9.388898804331989	14.249350434516039	14.0	20.0	0.4261904761904762	0.0	3.0	2.5	3.75	2.25	0.0	1.0	1963.0	1.0	3.0
9EgwTdSZwEgA5VOjQnRvkUPUHTm1	25.615	25.001	7136.627753907101	285.579345703125	200.93663024902344	4.795528411865234	5.230583667755127	-5.031553268432617	5.737307548522949	7.365975315980666	9.836500166810254	14.0	14.0	0.6843971631205674	0.0	2.0	1.75	1.75	1.75	0.0	25.561	24.984	7186.908057175967	287.76409912109375	168.01126098632812	4.907485008239746	6.359854221343994	-4.985735893249512	5.721652030944824	7.440098706844212	8.901608750104767	11.0	12.0	0.7786885245901639	1.0	2.0	2.0	2.0	1.5	0.0	0.0	1987.0	1.0	5.0
9G86uiBnATSN2ppi7AgxeKYOHLh1	26.45	24.98	7449.995783307975	298.2981262207031	265.04571533203125	3.8424346446990967	5.8624114990234375	-3.607592821121216	5.512156009674072	6.650990209986988	12.307835314521093	28.0	14.0	0.2200920245398773	3.0	1.0	1.0	1.0	2.25	3.0	27.037	24.98	6874.912422514037	275.2717590332031	289.22320556640625	3.4672560691833496	5.180351257324219	-3.390528917312622	5.491744041442871	6.3675636979634085	12.63808981537081	22.0	14.0	0.2694560669456067	3.0	2.0	1.0	1.0	2.5	3.0	0.0	1968.0	2.0	4.0
9IAM62TXpGgTnxH1PJtai2yuBpu2	26.525	25.159	7188.122719730056	285.75323486328125	186.17994689941406	5.668624401092529	5.879815578460693	-5.763321399688721	6.110837459564209	8.835858819050742	10.49694320036539	14.0	11.0	0.8326300984528833	3.0	2.0	2.0	2.0	2.5	2.0	26.233	25.093	7193.619892067318	286.82696533203125	193.94134521484375	6.080893039703369	7.048931121826172	-5.914028167724609	5.964194297790527	8.281091030779557	10.685043952382573	13.0	15.0	0.8471014492753624	3.0	2.0	1.5	1.75	2.5	2.0	1.0	1987.0	1.0	4.0
9IOxd0SsMwX0nsb0wus7tO9XyAE3	25.663	24.987	7125.874274300612	285.3203125	153.3258514404297	4.2231221199035645	4.009699821472168	-4.3820672035217285	4.499727249145508	8.195983769980005	11.138423225540885	15.0	16.0	0.7883310719131614	1.0	2.0	2.5	3.25	2.0	0.0	26.441	25.069	7251.968488908104	289.32647705078125	135.8973846435547	3.904928684234619	3.8180718421936035	-4.023131847381592	3.6257922649383545	7.322224710354608	9.097770940744262	30.0	14.0	0.8624661246612466	0.0	2.0	2.75	3.0	2.0	0.0	1.0	1972.0	2.0	5.0
9MGrKJ977xMeQM16pfpbiaBMtEn1	26.87	24.983	7350.459055616035	294.31268310546875	244.95648193359375	3.8429887294769287	4.448258876800537	-3.970426559448242	4.768294334411621	8.231484965547923	13.696935800991982	18.0	30.0	0.3877874702616971	0.0	2.0	1.5	3.0	2.5	2.0	27.561	24.984	7020.883685639979	281.116455078125	191.9545135498047	3.892322301864624	4.416946887969971	-4.069104194641113	4.472099781036377	7.656078913597132	9.828194415070886	13.0	14.0	0.5352727272727272	0.0	2.0	2.0	3.5	2.0	0.0	0.0	1962.0	1.0	3.0
9UdP22PvPDWYmth6x5ZChugogVg1	25.838	25.049	8671.968968794361	346.393798828125	370.89044189453125	7.329160213470459	10.039406776428223	-6.943624019622803	10.163773536682129	9.88317251539651	19.156082648438275	37.0	62.0	0.3810330228619814	2.0	2.0	2.25	3.25	2.5	2.0	27.536	25.0	7985.840622691847	319.56146240234375	349.7437438964844	5.841243743896484	9.313820838928223	-5.996442794799805	9.194231986999512	8.548710332754803	14.374792148831007	30.0	28.0	0.570198105081826	2.0	2.0	2.25	3.5	2.5	0.0	0.0	1953.0	1.0	5.0
9UwRI8RJDgUFiTVVtU4Fxuho25w2	25.784	24.978	6921.888230565646	277.1526794433594	242.72671508789062	6.887388706207275	9.137324333190918	-6.967783451080322	9.215027809143066	8.511534294898654	12.045291730269858	12.0	10.0	0.735474006116208	1.0	3.0	2.75	3.0	1.25	1.0	26.684	24.978	7063.776009231069	282.8338928222656	251.92994689941406	6.72524881362915	9.200980186462402	-6.544726848602295	8.480145454406738	9.331212431308282	12.25807969747929	14.0	14.0	0.7782771535580524	2.0	3.0	2.25	2.25	1.75	2.0	1.0	1997.0	1.0	4.0
9Z2onVcWztXWKh84QzlpDFWAh1S2	25.836	24.934	7684.921977331213	308.260009765625	310.2369079589844	5.708717346191406	7.9903340339660645	-5.77094841003418	7.630531311035156	9.568089452679589	18.329262784699424	25.0	38.0	0.3939393939393939	3.0	1.0	1.5	1.75	2.75	3.0	26.036	24.966	7402.341378481717	296.56817626953125	292.900634765625	6.019936561584473	8.333610534667969	-5.719535827636719	8.195440292358398	7.613027071142893	13.24650104625023	25.0	28.0	0.465259454705365	3.0	1.0	1.75	2.25	2.25	2.0	1.0	1955.0	2.0	3.0
9aIFBsoUPyVfbIdwaK1nqYf9sJg2	26.903	24.978	6391.724591503356	255.9249267578125	210.0712432861328	4.376919746398926	5.3230814933776855	-4.229849815368652	5.258660793304443	8.70339986816672	12.00401604174937	23.0	14.0	0.07575757575757576	0.0	2.0	2.25	3.5	2.75	0.0	30.004	24.994	6969.849137718475	278.9055480957031	228.8955841064453	4.385627269744873	5.4438862800598145	-4.521241188049316	5.2074127197265625	7.777772024233873	10.77727067298773	18.0	14.0	0.4239457831325301	2.0	1.0	1.5	2.25	2.25	0.0	0.0	1944.0	2.0	5.0
9ag9YF0P28WzBJRuavxtaGG49Nu2	26.059	25.165	7137.669070784048	283.7475280761719	167.4341278076172	4.954733371734619	5.561499118804932	-5.085867881774902	5.213011741638184	8.413511229407957	10.935488941973505	11.0	12.0	0.8917066483893078	1.0	3.0	3.0	3.5	2.25	0.0	25.839	25.149	7230.082914865489	287.5927734375	172.01629638671875	4.755557060241699	4.8675055503845215	-4.585484981536865	4.960440158843994	8.155660036028117	9.42888751684375	11.0	11.0	0.789437585733882	1.0	3.0	2.5	2.75	2.0	1.0	0.0	1991.0	2.0	5.0
9fmizvcrhLVp9I1RgrUGnAHyBB93	25.447	25.008	7089.605828979691	283.52752685546875	236.4466094970703	4.474219799041748	5.776008129119873	-5.0377936363220215	6.209840297698975	8.040616765714308	11.40868109645911	14.0	10.0	0.7097722263041881	2.0	2.0	2.0	3.25	2.0	0.0	26.519	25.009	6972.238117722762	278.8337707519531	215.50682067871094	4.980389595031738	5.808394908905029	-5.060795307159424	5.824291229248047	9.022303383367287	11.894555486907624	13.0	10.0	0.6436781609195402	2.0	2.0	2.25	3.0	2.0	1.0	1.0	1964.0	2.0	6.0
9iTALb65RtZGuKPzVm6QDhxSITI3	42.057	32.017	6246.781485465848	195.1509552001953	299.63006591796875	3.7777092456817627	18.24246597290039	-3.7179019451141357	16.99703598022461	7.024718915899821	14.08043275786745	18.0	15.0	0.0026155187445510027	2.0	2.0	1.25	1.0	2.5	3.0	27.895	25.0	5959.090945254128	238.4590301513672	145.03662109375	3.825139284133911	3.9926180839538574	-3.80875301361084	4.1560492515563965	8.197598368759573	11.634822008662585	10.0	11.0	0.008327550312283136	2.0	2.0	1.25	1.0	2.75	2.0	0.0	1955.0	1.0	5.0
9qcUbEWL3DQgrpRfwiExJSE0qc52	26.164	25.18	7807.555278449801	310.1929016113281	455.7088317871094	10.035379409790039	20.444551467895508	-9.822794914245605	20.850175857543945	4.929659692947802	12.33370401786421	25.0	30.0	0.22013422818791947	0.0	3.0	2.0	2.5	2.0	1.0	26.747	24.913	8452.696512719187	339.4657287597656	491.8919982910156	11.634695053100586	21.993106842041016	-10.950784683227539	21.635921478271484	7.771390137639696	16.745686778614395	41.0	49.0	0.2576470588235294	2.0	3.0	1.75	1.75	1.5	2.0	0.0	1963.0	1.0	3.0
A0gtP8dmPbXkGGJaWUOrStgU80c2	26.159	24.984	7157.228145387249	286.5757141113281	222.88169860839844	4.703146457672119	5.689068794250488	-4.78728723526001	5.491696834564209	7.739255361264141	11.34518287240492	19.0	14.0	0.6929637526652452	1.0	2.0	1.5	2.0	2.5	2.0	26.275	24.984	7340.4722605701845	293.9128112792969	154.06605529785156	4.325938701629639	4.41166877746582	-4.245065689086914	4.4663286209106445	6.979530811893856	9.173939496736507	10.0	12.0	0.7858108108108108	1.0	2.0	1.0	1.5	2.0	3.0	1.0	1978.0	1.0	5.0
A0xFGPXQgrdJhtKrIJ0m8KZtucg2	26.632	24.971	7242.377989224031	290.1593933105469	202.21913146972656	4.908820629119873	5.521152019500732	-5.080434322357178	5.359462261199951	7.497136988825925	10.393449775536734	12.0	10.0	0.5847520355292376	2.0	1.0	1.75	1.5	1.5	2.0	26.655	24.971	7080.081530261528	283.6571044921875	176.7518768310547	4.663749694824219	4.758403778076172	-4.910342693328857	5.364126205444336	6.804773071984528	8.502845743065453	10.0	10.0	0.705173635719348	2.0	1.0	1.5	1.75	1.5	2.0	1.0	1964.0	2.0	3.0
A6YkuPiiOOWVspP8Taze19Bfnaz2	26.788	25.148	7266.714800696031	289.0499267578125	250.49095153808594	7.254053115844727	8.527592658996582	-7.199248790740967	8.434491157531738	8.44104417738062	11.840123134312739	23.0	12.0	0.34785478547854787	1.0	4.0	3.0	3.75	2.5	0.0	26.88	25.161	7476.7573383029885	297.22747802734375	293.9873962402344	7.302947998046875	10.01170539855957	-7.134053707122803	9.5404634475708	8.411320210433214	13.355484526420003	13.0	17.0	0.25823451910408435	1.0	2.0	2.75	3.75	2.75	2.0	0.0	1957.0	1.0	5.0
A9xOhFv0ZCdmuhbFgpLyIFVO4XE3	25.883	25.087	7338.562804049672	292.6061706542969	319.79833984375	6.83573579788208	11.652592658996582	-6.532589912414551	10.929727554321289	8.532457414161161	15.02741944953173	19.0	11.0	0.35354397950469685	1.0	1.0	1.75	1.75	2.0	0.0	26.529	25.04	7324.298956525068	292.5623779296875	236.58303833007812	5.618183135986328	7.0295939445495605	-5.538847923278809	6.537205696105957	9.56918469533173	13.739858839546539	10.0	12.0	0.6624605678233438	2.0	1.0	1.75	2.25	1.5	1.0	0.0	1967.0	2.0	4.0
AAdLV6usjNN8jyHOOHOTTK6zea82	27.035	24.977	7739.6726480221805	309.8968200683594	326.5056457519531	5.945023536682129	8.057915687561035	-5.84122896194458	8.516552925109863	6.948043975030744	12.044038724840087	18.0	19.0	0.3025962399283796	2.0	1.0	1.5	2.0	2.25	2.0	27.172	24.968	7693.136970272368	308.2186279296875	320.65582275390625	6.020598411560059	8.19113826751709	-6.244150638580322	9.145700454711914	6.390047656511632	11.535777836634637	21.0	22.0	0.35787511649580617	3.0	1.0	1.0	2.25	2.25	2.0	1.0	1950.0	2.0	3.0
AEc5CA3mmTXFoz5RV5rhoUhqafr1	26.343	24.999	7188.384778313474	287.6504821777344	306.4999084472656	5.2273736000061035	7.855921268463135	-4.82204532623291	6.920669078826904	7.287215916147377	12.05720415339922	14.0	16.0	0.4603836530442035	3.0	4.0	2.0	2.5	2.0	0.0	26.12	25.0	7177.424765869519	287.2118835449219	232.64443969726562	5.325301170349121	8.490517616271973	-4.9131622314453125	6.317861080169678	6.643262802471986	9.730025033071449	13.0	13.0	0.6049382716049383	4.0	4.0	1.75	2.0	2.0	1.0	1.0	1964.0	1.0	3.0
AILhqceXp0ZgoDvKXCuqHPyqF7E3	28.099	25.25	8668.188432311563	343.36260986328125	631.5147094726562	9.356976509094238	22.31598663330078	-9.710463523864746	22.029245376586914	12.055303387859539	26.43178314090071	47.0	51.0	0.2793478260869565	1.0	3.0	2.0	3.0	1.5	0.0	25.938	25.132	7724.196793053323	307.43072509765625	522.9093627929688	8.312173843383789	17.80529022216797	-8.648702621459961	17.462900161743164	11.634567730305335	22.864074392221358	38.0	35.0	0.31573389651531153	1.0	3.0	1.75	2.25	1.5	2.0	1.0	1982.0	1.0	5.0
AKy2FTvoDRPLDEAWzAIIQsxptd53	25.603	24.978	7350.1989552807045	294.30224609375	272.5052795410156	5.860857963562012	8.347326278686523	-5.918699741363525	8.262682914733887	9.380661932333632	11.822749699864634	18.0	13.0	0.5713224368499257	3.0	1.0	2.75	4.0	2.5	0.0	25.877	24.978	6993.088405300183	280.0035400390625	220.47935485839844	5.160881519317627	7.476273536682129	-5.2720046043396	7.069499492645264	9.146327641489085	10.753053471304868	14.0	13.0	0.757532281205165	3.0	4.0	2.75	3.75	3.25	0.0	0.0	1984.0	2.0	3.0
ALtCnXRkuThROMVbjjYmCNOSTYj2	29.725	25.13	7030.298730966568	279.8128967285156	310.4969787597656	4.678380012512207	8.48431396484375	-4.761622905731201	8.473886489868164	9.465587201737826	14.981255481399252	23.0	20.0	0.5204944697462589	2.0	2.0	1.5	3.0	1.25	0.0	31.419	25.183	7158.539553168679	284.4076232910156	250.63365173339844	4.678625106811523	7.355460166931152	-4.654458522796631	6.951052665710449	8.964250815047484	13.757199937152368	16.0	15.0	0.497196261682243	2.0	2.0	1.25	2.0	1.25	0.0	0.0	1956.0	2.0	5.0
AMVPpFo7q0erBCRRSRAEfpWuwW02	25.687	24.991	7461.00207598237	298.55950927734375	196.897216796875	5.784060955047607	5.798819541931152	-5.950815677642822	6.184600353240967	8.090524417814555	10.840361280788295	15.0	12.0	0.6987951807228916	2.0	2.0	1.25	1.5	1.25	2.0	28.936	24.976	7264.868930934901	290.8856506347656	187.0904541015625	5.1658935546875	5.610245227813721	-5.585012912750244	6.1737189292907715	7.674572439537362	9.967782749492972	12.0	10.0	0.8681397006414825	2.0	2.0	1.25	1.25	1.5	2.0	0.0	1994.0	1.0	3.0
AQomJKNq5cO2SIqR5QAKJcNBXYH3	25.985	25.051	7307.593389816182	291.7203063964844	312.76806640625	3.7767958641052246	5.385980129241943	-3.5797834396362305	5.002137660980225	8.563698875209077	16.541609224619652	32.0	31.0	0.2578191039729501	0.0	4.0	2.75	4.0	3.0	0.0	26.509	25.052	7480.6862517338195	298.63018798828125	295.9200744628906	3.974525213241577	5.753478050231934	-3.855313301086426	5.992412090301514	8.325864704788925	13.656063728149105	22.0	22.0	0.3184271395528142	0.0	3.0	2.75	4.0	2.75	0.0	1.0	1958.0	1.0	5.0
AX32w5E8SfPQY8wXIA6KItOnXEv1	26.553	25.113	7293.735832808834	290.47137451171875	173.55882263183594	5.38270902633667	5.8818135261535645	-5.085606098175049	5.251610279083252	7.369435924527784	9.199863775678411	11.0	11.0	0.008064516129032258	2.0	4.0	2.75	4.0	3.0	0.0	26.086	25.148	8053.021417561216	320.3270568847656	305.99725341796875	4.871523857116699	7.449028968811035	-4.75850248336792	7.303196430206299	6.785324977588366	11.673049715859166	12.0	12.0	0.017746913580246913	1.0	4.0	3.0	4.0	2.75	0.0	0.0	1973.0	1.0	3.0
AgL1CIfWc3XFzlBJtWQ85dclRKc2	26.232	25.118	7134.801229934204	284.1418151855469	194.705810546875	4.938224792480469	5.924257278442383	-4.819120407104492	6.054226398468018	6.48802285411211	8.289004518700068	13.0	9.0	0.7726586102719033	2.0	2.0	1.0	1.25	1.5	3.0	27.086	25.134	7169.959612774159	285.37152099609375	152.57492065429688	4.501902103424072	4.946719169616699	-4.432306289672852	4.92175817489624	6.948626665998562	9.12414725826964	12.0	11.0	0.8621860149355057	4.0	0.0	1.0	1.0	1.25	3.0	0.0	1982.0	2.0	4.0
AkX6zYzUzLeDp9KIcfEcOF7JfsJ2	28.334	24.985	7029.27422267351	281.4524230957031	188.354736328125	3.9767520427703857	4.47929573059082	-4.053387641906738	4.88106632232666	6.828926364214589	8.663625786402424	14.0	16.0	0.5923295454545454	1.0	2.0	1.5	3.0	2.0	0.0	26.6	24.985	6970.249553740501	279.0890808105469	164.1653594970703	4.035212993621826	4.502765655517578	-3.9371347427368164	4.274524211883545	7.169560396588714	8.602676638511777	16.0	17.0	0.6075418994413407	1.0	2.0	1.5	3.0	2.0	0.0	1.0	1990.0	1.0	5.0
AozKyE90HLPy4J7zqSR0hoXogP43	25.804	24.991	7343.358870733825	293.8518981933594	199.84495544433594	5.454343795776367	5.554548263549805	-5.533481121063232	6.213511943817139	8.320971784281562	10.784702560080033	14.0	10.0	0.7503556187766715	2.0	2.0	2.0	2.5	1.75	1.0	27.632	25.024	7148.260233440462	285.70184326171875	163.46878051757812	5.044384002685547	4.609968185424805	-5.230135440826416	5.148996353149414	8.173706754479637	10.339394040201897	12.0	10.0	0.8372252747252747	2.0	2.0	1.25	1.25	1.25	2.0	0.0	1990.0	2.0	3.0
Apt0hHgudoMJDcVnG3nuS2SNul62	26.296	25.104	7201.1182770497635	286.9543151855469	334.8230285644531	5.687400817871094	9.221328735351562	-5.452342510223389	8.186602592468262	10.542274411736607	20.649360097090412	29.0	28.0	0.2936802973977695	1.0	4.0	3.0	3.5	2.5	1.0	26.841	25.137	7704.091700490977	306.6305236816406	370.5300598144531	6.791635513305664	10.407572746276855	-6.600144863128662	10.369787216186523	11.255871630883888	16.84528772898272	21.0	14.0	0.44488501189532115	2.0	3.0	2.5	2.5	2.0	2.0	0.0	1950.0	2.0	5.0
ArYoXoTzHIeC7A0uegTiW8N7RNg2	26.245	24.999	7102.487754959468	284.21319580078125	212.8956298828125	4.9532928466796875	4.970268249511719	-5.069241523742676	5.141747951507568	10.503220187977513	14.208491903740565	22.0	18.0	0.479529946929492	0.0	4.0	3.0	4.0	2.75	0.0	26.084	24.992	6904.903596136745	276.3066711425781	197.7866973876953	5.060941219329834	5.382975101470947	-5.227383613586426	5.501628398895264	9.620928016052806	13.364585874970057	17.0	16.0	0.5450310559006211	0.0	4.0	3.0	4.0	3.0	0.0	1.0	1979.0	1.0	3.0
AskqfTIbyIheQkRhLuciEwIbTzi1	25.897	24.965	6948.320753128555	278.37823486328125	167.0265350341797	4.567404270172119	4.272054195404053	-4.58488130569458	4.147348403930664	8.016922494657925	9.802299229213965	19.0	14.0	0.6270818247646633	0.0	2.0	2.25	3.25	2.5	0.0	27.21	24.895	6962.285674450619	279.7784118652344	138.42999267578125	4.2417778968811035	4.01038932800293	-4.319859504699707	4.0161919593811035	7.89934698444775	8.395977729940332	22.0	12.0	0.7361013370865588	1.0	2.0	1.75	2.75	2.5	0.0	1.0	1942.0	2.0	5.0
AuSyAxALZybyN7d5cXtmNlROQvl1	27.478	24.934	7253.465265900034	290.95330810546875	200.26800537109375	5.644330024719238	5.849600791931152	-5.588145732879639	6.029428958892822	7.268604121976633	9.728435288575312	11.0	9.0	0.7533834586466165	1.0	1.0	0.75	3.0	2.5	0.0	26.52	24.983	7298.482558577884	292.2315368652344	197.3739776611328	5.774183750152588	5.792942523956299	-5.665417194366455	6.019575119018555	7.844766482586019	10.078365172955806	11.0	10.0	0.7162061239731142	1.0	2.0	1.25	3.25	2.5	0.0	0.0	1966.0	2.0	3.0
AylnJS0gvdgoBUwqgzPPCZ4kl8z2	26.438	24.969	7015.972112202633	281.0886535644531	231.30836486816406	7.44480562210083	9.956123352050781	-7.301563739776611	9.65958309173584	7.9784289395850525	12.116473066824916	21.0	16.0	0.45267175572519086	1.0	4.0	3.0	4.0	3.0	0.0	26.209	24.969	7695.887926788302	308.3288269042969	262.4522705078125	7.910318851470947	9.835467338562012	-7.880247592926025	10.125930786132812	8.244370828296713	13.177526708528024	26.0	34.0	0.4587433762301287	2.0	4.0	2.25	1.5	2.0	0.0	0.0	1971.0	1.0	2.0
AyvBwt0FFUVvNqrPoh0UQhylTaD2	27.114	24.977	10014.63728139974	400.9864807128906	569.3131103515625	11.816142082214355	20.58900260925293	-11.818127632141113	22.25182342529297	14.076827859892564	24.454612342900578	99.0	89.0	0.24955436720142601	0.0	4.0	3.0	3.75	2.5	0.0	26.174	24.978	8822.47823290464	353.2524108886719	507.68695068359375	10.79498291015625	19.86555290222168	-10.256636619567871	18.13047981262207	12.335724849687411	20.972374248142536	77.0	60.0	0.37652582159624415	0.0	4.0	3.0	3.75	2.5	0.0	0.0	1952.0	2.0	4.0
AzT0QBugQDSsuPYyk9eH5vrVwMv1	26.391	24.978	11007.942241901219	440.7584533691406	499.4057922363281	7.577645778656006	14.445347785949707	-8.032611846923828	15.442218780517578	6.617397091786332	12.6271499703419	25.0	23.0	0.12599822537710736	3.0	3.0	2.0	2.25	2.5	1.0	26.053	24.98	6854.446510394695	274.45233154296875	259.0038757324219	5.308669567108154	6.7446112632751465	-5.650869369506836	7.393110275268555	10.7805800506579	18.72259479578193	33.0	25.0	0.3130148270181219	2.0	2.0	1.5	2.5	1.75	3.0	0.0	1980.0	1.0	5.0
B0FEyAFdcOVXzX8olCCfYRfs1aU2	26.3	24.98	6585.05459595401	263.6658630371094	265.3524475097656	4.144583702087402	5.625185012817383	-4.191328525543213	6.951113224029541	8.235777518852561	13.695913845406785	17.0	11.0	0.19680851063829788	2.0	4.0	2.75	4.0	2.0	0.0	26.507	24.88	7267.3757889306935	292.2145690917969	247.39764404296875	4.180352687835693	5.1696062088012695	-4.126794815063477	4.89442253112793	7.374126482536742	11.869160964278345	13.0	10.0	0.35311572700296734	2.0	4.0	3.0	4.0	2.0	0.0	0.0	1965.0	1.0	4.0
B20TFBJZyZNCjRTfdTnD3GCt5KZ2	25.968	25.346	7853.40898542016	309.98260498046875	340.2235412597656	5.540994167327881	10.243185043334961	-5.335391521453857	10.066139221191406	8.263304839927542	20.68387437361888	39.0	45.0	0.17672413793103448	0.0	3.0	2.25	3.25	2.25	0.0	26.483	25.129	7642.051310397035	304.1612243652344	275.03851318359375	4.905014514923096	9.22252082824707	-4.867866516113281	8.629456520080566	7.637315313315515	19.882981833201505	31.0	42.0	0.2854122621564482	0.0	3.0	2.25	3.5	2.5	0.0	1.0	1955.0	1.0	3.0
BF8UPuEOtBMeIfYyth3HglDIj3o1	26.148	24.425	6336.302062468095	259.4718322753906	403.2231140136719	6.33228874206543	18.32670783996582	-4.984375953674316	10.547224998474121	4.123640433214566	10.330629762489133	21.0	14.0	0.0	0.0	2.0	3.0	4.0	3.0	0.0	26.91	24.906	7077.261531895895	284.2273864746094	451.77032470703125	7.602585315704346	22.213687896728516	-6.190246105194092	13.345212936401367	4.005576004589327	9.19633786299712	16.0	18.0	0.020689655172413793	0.0	2.0	3.0	4.0	3.0	0.0	1.0	1988.0	1.0	3.0
BFwt0AldfMZ4PmbRWH26OJp8vdF2	25.821	24.975	7166.408580717793	287.1157531738281	190.6317901611328	5.546023845672607	5.461480617523193	-5.357792854309082	5.4572978019714355	8.69162450914318	11.595738325919742	11.0	10.0	0.8042010502625656	3.0	3.0	1.5	2.25	2.25	0.0	26.884	24.975	7309.856058453004	292.8628234863281	180.33348083496094	5.587029933929443	5.5362958908081055	-5.423283100128174	5.221850395202637	8.852762833858405	11.782867616250881	11.0	10.0	0.814868804664723	3.0	2.0	1.25	1.75	2.25	2.0	0.0	1958.0	2.0	3.0
BHqMYE4i6JQRjgJUjCHxkKdG2lA3	25.876	24.972	7214.91303502279	289.05902099609375	143.44406127929688	3.7522120475769043	3.629606008529663	-3.611361265182495	3.371255874633789	7.160959514617838	10.970881051816926	15.0	12.0	0.5641729581331503	1.0	2.0	2.75	3.5	2.75	0.0	25.775	24.971	7428.92049524069	297.6330261230469	174.53639221191406	4.189661979675293	4.789468288421631	-4.331244468688965	5.8528642654418945	6.90263127589641	9.824514672562442	22.0	14.0	0.6331967213114754	1.0	2.0	2.75	3.25	2.5	1.0	1.0	1954.0	2.0	5.0
BJL005a87pVh30oBOADezuH2EPy2	25.67	25.029	7224.332883348158	288.7423095703125	379.53985595703125	4.69816255569458	9.060591697692871	-4.239498615264893	7.809962272644043	4.81399612347839	10.24173554261203	13.0	12.0	0.3318632855567806	1.0	3.0	3.0	3.0	1.25	0.0	26.377	25.109	7219.182329972717	287.67413330078125	329.54278564453125	4.927735805511475	9.885808944702148	-4.50452995300293	6.95420503616333	6.307348256148697	10.510560691567912	12.0	11.0	0.4426229508196721	1.0	3.0	2.75	3.0	1.5	0.0	1.0	1995.0	1.0	5.0
